City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
131,sungai padi,6.0851,101.8766,26.879999999999995,95,93,0.91,TH,1667832523
132,puerto ayora,-0.7393,-90.3518,21.980000000000018,84,38,2.24,EC,1667832523
133,tripoli,32.8752,13.1875,21.590000000000032,53,0,4.38,LY,1667832319
134,esperance,-33.8667,121.9,15.910000000000025,84,96,6.19,AU,1667832524
135,malanje,-9.5402,16.341,25.5,60,90,2.21,AO,1667832524
136,nanortalik,60.1432,-45.2371,-0.9399999999999977,88,27,0.53,GL,1667832524
137,angoche,-16.2325,39.9086,26.860000000000014,75,5,8.3,MZ,1667832525
138,hualmay,-11.0964,-77.6139,19.730000000000018,72,17,4.64,PE,1667832525
139,coro,11.4045,-69.6734,29.58000000000004,66,86,2.89,VE,1667832525
140,bakchar,57.0186,82.0711,-4.319999999999993,99,97,1.7,RU,1667832526
141,kieta,-6.2167,155.6333,25.689999999999998,82,100,1.77,PG,1667832526
142,bubaque,11.2833,-15.8333,28.55000000000001,63,27,2.3,GW,1667832526
143,ahipara,-35.1667,173.1667,14.100000000000023,92,100,5.41,NZ,1667832527
144,kushima,31.4583,131.2333,15.580000000000041,89,35,2.3,JP,1667832527
145,goure,13.9835,10.2704,32.31,11,6,4.0,NE,1667832527
146,isangel,-19.55,169.2667,25.560000000000002,82,100,2.16,VU,1667832528
147,saldanha,-33.0117,17.9442,17.960000000000036,71,8,4.67,ZA,1667832528
148,neuquen,-38.9516,-68.0591,27.939999999999998,28,0,3.6,AR,1667832528
149,selizharovo,56.8519,33.4487,2.0600000000000023,97,99,3.01,RU,1667832529
150,whitehorse,60.7161,-135.0538,-22.569999999999965,83,40,0.0,CA,1667832529
151,seddon,-37.8068,144.8916,17.08000000000004,82,0,0.51,AU,1667832529
152,pevek,69.7008,170.3133,-14.189999999999998,91,10,3.23,RU,1667832530
153,russell,32.3502,-85.1999,23.99000000000001,88,20,2.06,US,1667832530
154,waingapu,-9.6567,120.2641,27.75,77,100,1.23,ID,1667832530
155,lufilufi,-13.8745,-171.5986,23.879999999999995,78,73,8.65,WS,1667832531
156,gold coast,-28.0,153.4333,18.33000000000004,79,75,0.0,AU,1667832531
157,kysyl-syr,63.8986,122.7617,-30.069999999999965,100,29,0.46,RU,1667832531
158,nuuk,64.1835,-51.7216,-6.659999999999968,58,20,9.26,GL,1667832532
159,caravelas,-17.7125,-39.2481,26.410000000000025,52,93,4.47,BR,1667832532
160,maceio,-9.6658,-35.7353,24.689999999999998,88,100,3.6,BR,1667832248
161,thinadhoo,0.5333,72.9333,27.730000000000018,77,29,7.42,MV,1667832532
162,lixourion,38.2019,20.4314,23.0,49,20,3.6,GR,1667832533
163,tiksi,71.6872,128.8694,-17.399999999999977,90,100,9.37,RU,1667832533
164,westport,41.1415,-73.3579,23.730000000000018,78,18,3.58,US,1667832240
165,broken hill,-31.95,141.4333,19.600000000000023,53,0,4.91,AU,1667832533
166,bilma,18.6853,12.9164,30.140000000000043,12,0,1.3,NE,1667832534
167,talnakh,69.4865,88.3972,-10.439999999999998,96,100,1.71,RU,1667832534
168,hokitika,-42.7167,170.9667,9.5,85,75,1.96,NZ,1667832534
169,sironko,1.2313,34.2477,21.090000000000032,80,99,3.24,UG,1667832535
170,codrington,-38.2667,141.9667,13.650000000000034,92,3,3.81,AU,1667832535
171,bar-le-duc,48.75,5.1667,14.57000000000005,80,98,5.88,FR,1667832535
172,kavieng,-2.5744,150.7967,28.08000000000004,75,100,2.68,PG,1667832536
173,norman wells,65.282,-126.8329,-18.97999999999999,84,40,2.06,CA,1667832536
174,aripuana,-9.1667,-60.6333,38.0,25,3,0.84,BR,1667832536
175,gornopravdinsk,60.05,69.9,-8.319999999999993,98,55,1.62,RU,1667832537
176,snyder,32.7179,-100.9176,10.189999999999998,81,40,5.66,US,1667832537
177,griffith,41.5284,-87.4237,8.950000000000045,48,0,4.12,US,1667832537
178,santa maria,-29.6842,-53.8069,21.610000000000014,53,75,7.2,BR,1667832510
179,gogrial,8.5332,28.1004,33.94,27,99,0.24,SS,1667832538
180,port-gentil,-0.7193,8.7815,28.980000000000018,79,40,5.66,GA,1667832538
181,haines junction,60.7522,-137.5108,-27.029999999999973,76,37,1.03,CA,1667832538
182,brasilia,-15.7797,-47.9297,26.460000000000036,53,75,5.14,BR,1667832351
183,san miguel,13.4833,-88.1833,26.810000000000002,89,75,2.06,SV,1667832325
184,ucluelet,48.9329,-125.5528,-1.0600000000000023,92,55,4.79,CA,1667832539
185,cap malheureux,-19.9842,57.6142,24.150000000000034,68,1,2.68,MU,1667832539
186,iqaluit,63.7506,-68.5145,-8.149999999999977,67,75,7.2,CA,1667832540
187,olafsvik,64.8945,-23.7142,5.57000000000005,76,92,5.39,IS,1667832540
188,saskylakh,71.9167,114.0833,-30.809999999999974,100,74,1.8,RU,1667832540
189,hambantota,6.1241,81.1185,24.189999999999998,100,100,2.06,LK,1667832541
190,poum,-20.2333,164.0167,25.430000000000007,81,34,3.87,NC,1667832541
191,ponta do sol,32.6667,-17.1,22.850000000000023,86,99,0.89,PT,1667832541
192,san patricio,28.017,-97.5169,27.140000000000043,74,0,5.68,US,1667832542
193,alofi,-19.0595,-169.9187,20.939999999999998,88,16,1.03,NU,1667832542
194,timbiqui,2.7717,-77.6654,27.210000000000036,71,79,1.63,CO,1667832542
195,usvyaty,55.7456,30.7533,5.090000000000032,95,100,3.15,RU,1667832543
196,longyearbyen,78.2186,15.6401,-1.089999999999975,80,75,6.17,SJ,1667832543
197,chokurdakh,70.6333,147.9167,-19.859999999999985,89,100,6.11,RU,1667832543
198,rae bareli,26.2167,81.2333,23.730000000000018,48,76,1.59,IN,1667832544
199,cidreira,-30.1811,-50.2056,18.920000000000016,69,5,5.41,BR,1667832544
200,souillac,-20.5167,57.5167,25.210000000000036,73,40,4.12,MU,1667832545
201,ciudad guayana,8.3533,-62.6528,31.400000000000034,69,19,1.01,VE,1667832545
202,aksu,41.1231,80.2644,10.04000000000002,33,96,1.98,CN,1667832545
203,lake havasu city,34.4839,-114.3224,19.700000000000045,33,0,3.13,US,1667832546
204,port lincoln,-34.7333,135.8667,20.480000000000018,56,98,8.21,AU,1667832546
205,hermanus,-34.4187,19.2345,20.450000000000045,68,3,8.68,ZA,1667832547
206,vao,-22.6667,167.4833,23.680000000000007,84,97,7.66,NC,1667832547
207,moerai,-22.4333,-151.3333,22.510000000000048,81,100,6.29,PF,1667832547
208,east london,-33.0153,27.9116,22.52000000000004,83,100,4.63,ZA,1667832548
209,dawei,14.0833,98.2,24.100000000000023,81,14,1.5,MM,1667832548
210,kodiak,57.79,-152.4072,2.730000000000018,70,100,6.69,US,1667832548
211,leningradskiy,69.3833,178.4167,-13.859999999999957,86,16,2.09,RU,1667832549
212,havoysund,70.9963,24.6622,2.1299999999999955,80,100,11.76,NO,1667832549
213,tanete,-3.9443,119.7848,23.600000000000023,98,100,1.62,ID,1667832549
214,kirakira,-10.4544,161.9205,26.07000000000005,84,76,1.95,SB,1667832550
215,lahaina,20.8783,-156.6825,25.450000000000045,85,94,3.79,US,1667832550
216,homer,59.6425,-151.5483,-0.12999999999999545,65,0,5.81,US,1667832435
217,mount gambier,-37.8333,140.7667,13.730000000000018,87,8,2.63,AU,1667832550
218,hasaki,35.7333,140.8333,13.450000000000045,83,76,5.81,JP,1667832551
219,ilulissat,69.2167,-51.1,-19.069999999999965,91,57,2.46,GL,1667832551
220,pidhorodne,48.5753,35.1068,5.460000000000036,58,98,3.18,UA,1667832552
221,shinpokh,34.3292,71.1782,18.670000000000016,59,15,1.05,PK,1667832552
222,oksfjord,70.2396,22.3479,5.100000000000023,97,100,5.2,NO,1667832552
223,kavaratti,10.5669,72.642,28.090000000000032,69,73,1.88,IN,1667832553
224,labuhan,-6.8844,112.2051,26.890000000000043,79,100,0.05,ID,1667832553
225,japura,-0.3167,102.35,24.25,94,100,0.8,ID,1667832553
226,mwingi,-0.9344,38.0601,22.57000000000005,72,93,2.7,KE,1667832554
227,tolaga bay,-38.3667,178.3,9.710000000000036,85,73,2.29,NZ,1667832554
228,nabire,-3.3667,135.4833,24.29000000000002,93,100,1.65,ID,1667832555
229,tuatapere,-46.1333,167.6833,9.680000000000007,89,95,1.28,NZ,1667832555
230,severobaykalsk,55.65,109.3167,0.34000000000003183,87,100,1.67,RU,1667832444
231,shu,43.5983,73.7614,9.050000000000011,82,100,6.16,KZ,1667832555
232,mahebourg,-20.4081,57.7,25.160000000000025,73,40,4.12,MU,1667832556
233,moree,-29.4667,149.85,18.28000000000003,63,99,4.38,AU,1667832556
234,kalakamati,-20.5929,27.3121,22.83000000000004,66,77,5.5,BW,1667832556
235,formosa,-26.1775,-58.1781,26.99000000000001,44,0,5.14,AR,1667832557
236,karratha,-20.7377,116.8463,22.360000000000014,67,1,8.47,AU,1667832557
237,beringovskiy,63.05,179.3167,-0.4199999999999591,99,100,6.76,RU,1667832558
238,tasiilaq,65.6145,-37.6368,-0.9099999999999682,93,100,6.18,GL,1667832558
239,pout,14.7739,-17.0603,34.420000000000016,26,0,6.69,SN,1667832558
240,sosnovo-ozerskoye,52.5249,111.5418,-5.199999999999989,78,34,2.69,RU,1667832559
241,kyrylivka,46.3759,35.3675,8.330000000000041,65,99,8.75,UA,1667832559
242,nadym,65.5333,72.5167,-7.0,93,100,4.4,RU,1667832559
243,san cristobal,7.7669,-72.225,22.100000000000023,57,37,2.56,VE,1667832560
244,baykit,61.67,96.37,-6.46999999999997,93,100,2.64,RU,1667832560
245,namibe,-15.1961,12.1522,26.350000000000023,73,0,7.72,AO,1667832560
